id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,,,
6343524,Spacious house (290 sq m) at IJburg,13172257,Geert,,IJburg - Zeeburgereiland,52.34980090801047,4.997382966722914,Entire home/apt,250,3,7,2017-09-05,0.92,1,153,,,
14178320,Spacious family house (canal view),84666359,Bob,,IJburg - Zeeburgereiland,52.34890861773548,5.005542584111696,Entire home/apt,185,3,4,2017-08-14,0.53,1,18,,,
21051659,"Cosy 50m2 apartment, 17min away from center",17774207,Stela,,IJburg - Zeeburgereiland,52.35420938245095,5.006688294672544,Entire home/apt,85,2,0,,,1,0,,,
14800158,"Complete house, close to center, free parking.",25740230,Marjolein,,IJburg - Zeeburgereiland,52.355831004924696,5.0012590807680075,Entire home/apt,285,2,2,2017-05-28,0.26,2,2,,,
1015468,PANORAMA VIEW ON WATER & SKYLINE,5586858,Mark,,IJburg - Zeeburgereiland,52.35783469486219,4.995819532349104,Private room,75,2,99,2017-11-19,1.84,1,266,,,
18925942,Big cityhome with garden, near the beach and cs,71254781,Haffie,,IJburg - Zeeburgereiland,52.36061710766671,4.991136492716453,Entire home/apt,220,1,2,2017-09-17,0.31,1,364,,
9839452,cool watervilla near the citycentre,40772188,Jasper,,IJburg - Zeeburgereiland,52.36227706455729,4.983128195596026,Private room,98,2,14,2017-10-22,0.80,1,353,,,
14931866,Cosy room with private bathroom,26884376,Jagruti,,IJburg - Zeeburgereiland,52.34808470180266,5.0081889143402725,Private room,80,1,21,2017-11-05,1.51,1,148,,,
9981441,IJburg apartment,23575739,Aleksandr,,IJburg - Zeeburgereiland,52.355158264702524,4.996893956652268,Entire home/apt,95,3,10,2017-05-08,0.50,1,0,,,
3327571,Apartment between centre and nature,15633820,Marja,,IJburg - Zeeburgereiland,52.34846310405777,5.006009374497859,Entire home/apt,150,3,8,2017-11-05,0.71,1,94,,,
16339923,2 prachtige privé-kamers op karakteristiek schip,27203229,Babet,,IJburg - Zeeburgereiland,52.360743463425464,4.991526972577788,Private room,99,2,15,2017-11-27,1.32,2,62,,,
1037832,Charming & Sunny lakeside (new) house,5713208,Mac,,IJburg - Zeeburgereiland,52.362425530247535,4.975597774414422,Entire home/apt,120,5,14,2017-08-05,0.25,1,365,,,
14275520,Family home with garden on canal in Amsterdam,19121390,Lucas,,IJburg - Zeeburgereiland,52.35262486602226,5.0066232773352475,Entire home/apt,150,5,1,2016-08-25,0.06,1,186,,,
12538536,Spacious house Amsterdam + 2x FREE parking,21116280,Femmie,,IJburg - Zeeburgereiland,52.3540230878677,5.003132744094709,Entire home/apt,225,4,12,2017-08-14,0.67,1,7,,,
17519825,Bedroom + private kitcehennte & lounge kamer,8327611,Mirjam,,IJburg - Zeeburgereiland,52.34772780888366,5.007091884516639,Private room,73,2,16,2017-09-24,1.72,1,63,,,
20958748,Spacious city appartment Amsterdam Ijburg,3175250,David & Lisa,,IJburg - Zeeburgereiland,52.358779409809905,4.991026435942333,Entire home/apt,145,5,1,2017-10-23,0.68,1,8,,,
15965794,Family home on IJburg close to centre of Amsterdam,29565652,Tom,,IJburg - Zeeburgereiland,52.35335933119515,4.99531049687546,Entire home/apt,225,4,1,2017-01-02,0.09,1,0,,,
7688548,Appartement met 2 slaapkamers,36596716,Arjan,,IJburg - Zeeburgereiland,52.3604630603087,4.994135198649406,Entire home/apt,150,1,0,,,1,0,,,
14668063,Spacious waterfront villa with garden in Amsterdam,91056980,Jeroen & Helmie,,IJburg - Zeeburgereiland,52.352562244125515,4.998360003597412,Entire home/apt,214,3,6,2017-05-01,0.43,1,43,,,
4666359,"Sailing barge Confiance, Amsterdam",24143494,Jan-Willem,,IJburg - Zeeburgereiland,52.35307345406798,5.006480496474712,Entire home/apt,450,2,34,2017-11-12,0.96,1,119,,,
12788723,Nice family house offers you a nice room,69619241,Lucy,,IJburg - Zeeburgereiland,52.362104854113184,4.97530413506868,Private room,78,3,28,2017-11-05,1.61,1,15,,,
9195990,Family home terrace at water incl private parking,12114125,Bea,,IJburg - Zeeburgereiland,52.35189812572451,4.999105689348868,Entire home/apt,165,4,2,2017-08-04,0.13,1,33,,,
7359834,Nice room 15 min from Adam center,38560640,Vin,,IJburg - Zeeburgereiland,52.355798878413786,4.9977426444196205,Private room,60,1,161,2017-11-19,5.55,2,268,,,
19254633,Unique Family House at the Beach near City Center,39582187,Max,,IJburg - Zeeburgereiland,52.34957040794202,5.011132291077463,Entire home/apt,150,4,2,2017-08-14,0.49,1,22,,,
18926875,Close to center & beach. Spacious and clean room,24830844,Ewout & Gaby,,IJburg - Zeeburgereiland,52.356868046036546,4.992307558010586,Private room,78,2,20,2017-11-19,3.41,2,80,,,
12398998,Canalhouse + garden by the water,65208080,Linda,,IJburg - Zeeburgereiland,52.35195271746786,5.002488362603575,Entire home/apt,120,2,0,,,1,0,,,
1396840,Beach Penthouse 100m2 Amsterdam - IJburg,7505562,Sharief,,IJburg - Zeeburgereiland,52.352024864371295,5.0077425145825085,Entire home/apt,150,6,8,2017-04-16,0.40,1,14,,,
4083663,Beautiful house at the canal,21180480,Janne,,IJburg - Zeeburgereiland,52.3581539251403,4.992660999545356,Entire home/apt,180,2,12,2017-05-02,0.34,1,5,,,
9139971,90m2 Canalhouse in Amsterdam IJburg,11174727,Steffen,,IJburg - Zeeburgereiland,52.34711969194822,5.007997822987106,Entire home/apt,200,2,38,2017-11-13,1.60,1,11,,,
6611809,Modern family house on  city island,5224853,Meike & Marc,,IJburg - Zeeburgereiland,52.35297069099861,5.0054027859287835,Entire home/apt,185,2,13,2017-08-22,0.43,1,336,,,
3755114,Amsterdam, IJburg,19220852,Rub,,IJburg - Zeeburgereiland,52.35448244839503,5.003087685812859,Entire home/apt,105,2,15,2017-08-26,1.42,1,0,,
18205866,Great MODERN apt.,107745142,Oscar,,IJburg - Zeeburgereiland,52.345811778155365,5.009924306674016,Entire home/apt,149,2,2,2017-09-19,0.69,91,0,,,
13392107,Beautiful warmly decorated 110m2 apartment,34772845,Bonny,,IJburg - Zeeburgereiland,52.34770769150625,5.008479476211257,Entire home/apt,131,5,2,2017-06-27,0.17,1,0,,,
20041276,"Bright, spacious family house + garage + garden",142358701,Ilse,,IJburg - Zeeburgereiland,52.361640107432486,4.981310675081433,Entire home/apt,150,2,4,2017-10-25,1.05,1,0,,,
17839922,Appartement in Amsterdam (beach and city center),37863000,Elles,,IJburg - Zeeburgereiland,52.36112305074437,4.9921521357641225,Entire home/apt,120,5,3,2017-07-22,0.38,1,204,,,
20892404,Luxe appartement Amsterdam ijburg,150074560,Lamia,,IJburg - Zeeburgereiland,52.35719579735289,4.993096737502884,Entire home/apt,275,1,7,2017-10-29,2.63,1,6,,,
11717347,Modern Water Villa,8696325,Asif,,IJburg - Zeeburgereiland,52.36422920424004,4.983889112866038,Entire home/apt,140,1,0,,,1,0,,,
3099266,Spacious 2-floor apartment,15760048,Piet,,IJburg - Zeeburgereiland,52.353866492475525,4.999093772191559,Entire home/apt,125,2,60,2017-10-22,1.40,1,0,,,
6323190,"House on the waterfront, Amsterdam",27138524,Jacobiene,,IJburg - Zeeburgereiland,52.362757353864964,4.974186197149682,Entire home/apt,98,7,9,2017-07-30,0.33,1,0,,,
9403324,"Cosy room near Amsterdam city, BREAKFAST INCLUDED!",6911859,Nanda,,IJburg - Zeeburgereiland,52.35808381097541,4.997970356026837,Private room,65,2,79,2017-07-05,3.16,2,29,,,
21718844,Great FAMILY/COUPLES home!,107745142,Oscar,,IJburg - Zeeburgereiland,52.34627441184545,5.011287060689708,Entire home/apt,149,2,0,,,91,17,,,
13240846,Newly built house near citybeach,74399485,Doanh,,IJburg - Zeeburgereiland,52.35202531589328,5.005489159877509,Entire home/apt,119,2,10,2017-10-23,0.72,1,31,,,
17856456,Nice open space modern apartment. Near Adam beach,122186066,Elnara,,IJburg - Zeeburgereiland,52.35190708719099,5.006358481620408,Entire home/apt,109,3,4,2017-04-30,0.50,1,0,,,
18021604,"Bright, modern and comfortable apartment",12392805,Karin,,IJburg - Zeeburgereiland,52.35359415534082,5.001714749124647,Entire home/apt,125,3,6,2017-11-05,0.83,1,18,,,
7109857,Familyhome on the waterfront,37245164,Jannie,,IJburg - Zeeburgereiland,52.3600120678044,4.976197549834842,Entire home/apt,140,2,2,2017-08-06,0.48,1,0,,,
19036406,Spacious family apartment 15 min from city center,9463821,Maarten,,IJburg - Zeeburgereiland,52.36120881157187,4.979466552015049,Entire home/apt,150,2,3,2017-08-21,0.49,1,0,,,
11925737,140m2 Canalhouse 12 min from centre,63646306,Stephan,,IJburg - Zeeburgereiland,52.352978453224225,5.001119954256035,Entire home/apt,150,2,7,2017-01-01,0.43,2,318,,,
12352171,Luxury house incl. Parking,66707401,Noelia,,IJburg - Zeeburgereiland,52.34955419754111,5.013316360735938,Entire home/apt,200,2,3,2017-04-17,0.16,1,0,,,
15595279,Rieteiland B&B,100490570,Mavis,,IJburg - Zeeburgereiland,52.35639372615314,4.989044896432163,Entire home/apt,169,3,0,,,1,364,,,
21301815,"Amsterdam townhouse + sauna, 165m2",61403264,E.,,IJburg - Zeeburgereiland,52.35185753204774,4.99870106546276,Entire home/apt,175,2,1,2017-10-28,0.67,1,0,,,
3180607,Lovely modern family house with private parking,16125509,Niki,,IJburg - Zeeburgereiland,52.35217008901869,4.999628720347709,Entire home/apt,175,3,7,2017-08-07,0.24,1,1,,,
18937452,MAGNIFICENT place to stay!,84454553,Nico,,IJburg - Zeeburgereiland,52.36399762125219,4.988045978232426,Entire home/apt,79,2,5,2017-10-08,0.82,2,0,,,
20280932,Canal House Amsterdam - Ijburg,77321086,Jan,,IJburg - Zeeburgereiland,52.3490337793944,5.011873042351569,Entire home/apt,150,4,2,2017-08-29,0.57,1,0,,,
21558686,Amsterdam Ijburg,156762155,Priscilla,,IJburg - Zeeburgereiland,52.357055809028346,4.991392080268082,Entire home/apt,175,2,2,2017-11-26,2,1,0,,,
21992438,Lounge Ship private cabins,22879651,Wamme,,IJburg - Zeeburgereiland,52.3542806461303,5.0065448408457,Entire home/apt,545,2,0,,,10,70,,,
5666746,"Well designed, designed by architecture, house!",29377730,Tamira,,IJburg - Zeeburgereiland,52.348262492737405,5.007992429951243,Entire home/apt,295,3,8,2017-10-28,0.26,1,154,,,
21329818,90m2 spacious apartment.,154416951,Ramahl,,IJburg - Zeeburgereiland,52.351482951693455,5.004720310855764,Private room,60,1,4,2017-11-04,2.31,1,150,,,
16203297,Room on Loungeklipper 15 min to Centre (No 1),22879651,Wamme,,IJburg - Zeeburgereiland,52.35374258566542,5.004527219541499,Private room,52,2,11,2017-03-31,0.96,10,10,,,
10384402,Ruime lichte woning aan het water,23701338,Heleen,,IJburg - Zeeburgereiland,52.34926361644909,5.011693005398652,Entire home/apt,150,1,0,,,1,0,,,
12702737,Lovely family house with patio,69049168,Monique&Robert,,IJburg - Zeeburgereiland,52.3490643961161,5.001995667588097,Entire home/apt,185,2,6,2017-10-24,0.32,1,2,,,
13989968,Villa Zeeburgia with Stunning view over Markermeer,43911726,Sinette,,IJburg - Zeeburgereiland,52.37464037316771,4.968406822007818,Entire home/apt,135,4,12,2017-09-25,0.73,1,134,,,
19461718,Private studio beautiful view,106020298,Marion,,IJburg - Zeeburgereiland,52.377335521155835,4.956499572784917,Private room,90,2,16,2017-11-05,3.53,1,7,,,
20149781,Nice room 15 mins from Central Station,143338637,Mari,,IJburg - Zeeburgereiland,52.35902791244382,4.995352173287379,Private room,75,2,4,2017-10-15,1.02,1,176,,,
14526096,Private room in a modern apartment near citybeach,26478960,Oguzhan,,IJburg - Zeeburgereiland,52.352954637969155,5.003074043496486,Private room,45,1,19,2017-09-04,1.21,1,0,,,
20289424,FAMILY holiday home in a UNIQUE location in A'dam!,107745142,Oscar,,IJburg - Zeeburgereiland,52.34831963011107,5.008212739838035,Entire home/apt,149,2,3,2017-09-18,1.14,91,0,,,
6320924,Comfortable family house,32891825,Anne Marthe,,IJburg - Zeeburgereiland,52.35744322005701,4.9925288359874465,Entire home/apt,170,3,7,2017-07-30,0.22,1,247,,,
19475469,IJburg Appartment 83m2 with rooftop.,136651004,Stephan,,IJburg - Zeeburgereiland,52.351437694724865,5.001127504062084,Private room,125,2,0,,,1,178,,,
17899859,Lovely house with sunny garden in Amsterdam,92836094,Nina,,IJburg - Zeeburgereiland,52.358120362719866,4.993138500935133,Entire home/apt,179,3,1,2017-04-30,0.14,1,0,,,
13135723,Modern villa in Amsterdam IJburg,48304746,Marieke,,IJburg - Zeeburgereiland,52.3591330764332,4.981972062544242,Entire home/apt,175,4,0,,,1,0,,,
6383577,Nice house with waterfront.,8898932,Barbara,,IJburg - Zeeburgereiland,52.34803533818821,5.005624721673849,Entire home/apt,180,3,3,2017-08-19,0.12,1,289,,,
8515188,Spacious modern house,36452400,Andrea,,IJburg - Zeeburgereiland,52.34999931071969,5.001996271792967,Entire home/apt,149,3,14,2017-08-19,0.68,1,2,,,
15459762,Modern Family Home With Parking IJburg,99189461,Niels,,IJburg - Zeeburgereiland,52.344977874545705,5.008334327444814,Entire home/apt,155,3,1,2017-02-13,0.10,1,0,,,
12937188,"Luxurious family waterfront villa, free parking",20732679,Philo,,IJburg - Zeeburgereiland,52.35303588797937,4.992490661805143,Entire home/apt,225,4,7,2017-05-04,0.39,1,140,,,
20085812,Room (16m2) in a beautiful neighborhood,19126049,Rania,,IJburg - Zeeburgereiland,52.35779057437878,4.994650259523635,Private room,63,1,14,2017-11-26,3.59,1,88,,,
15012398,Authentiek apartment nearby beach,28141595,Nastaran,,IJburg - Zeeburgereiland,52.356775108020955,4.996627335548094,Entire home/apt,90,1,24,2017-10-22,1.63,1,0,,,
13954196,Fijne caravan met douche en toilet,82246387,Oma,,IJburg - Zeeburgereiland,52.37003158592214,4.961733946767356,Private room,69,2,35,2017-10-29,2.16,3,247,,,
17328268,Casa MoDa, Private bed & bathroom in quiet area,116983707,Monique,,IJburg - Zeeburgereiland,52.350703273481734,5.0009768039822315,Private room,89,2,5,2017-06-24,0.63,1,83,,
19425403,Apartment in Ijburg/Amsterdam,13210299,Tina,,IJburg - Zeeburgereiland,52.35770473974583,5.000010565930653,Entire home/apt,250,3,8,2017-11-27,1.79,2,177,,,
9769837,"Amsterdam Houseboat ""The Island""",18905348,Bob,,IJburg - Zeeburgereiland,52.3683224373177,4.957648788731136,Entire home/apt,150,1,9,2017-11-26,0.44,1,278,,,
12958807,Lovely house in Amsterdam with water view,71143609,Christel,,IJburg - Zeeburgereiland,52.35999302927199,4.980165826205152,Entire home/apt,150,7,0,,,1,337,,,
7448305,LaCorteScontaB&B AmsterdamHouseboat,39009584,Yara,,IJburg - Zeeburgereiland,52.36322890547548,4.985531932501351,Entire home/apt,265,1,17,2017-09-19,0.60,4,168,,,
17262983,Dreamcatcher B&B/Homestay,101176512,Greta,,IJburg - Zeeburgereiland,52.363209148541245,4.98194286927058,Private room,85,2,32,2017-12-03,5.22,1,140,,,
19900285,Amsterdam FAMILY HOME,107745142,Oscar,,IJburg - Zeeburgereiland,52.346725160878904,5.007566305207018,Entire home/apt,149,2,2,2017-08-05,0.47,91,0,,,
17742796,Modern bright family apartment in Amsterdam,3932791,Joyce,,IJburg - Zeeburgereiland,52.348452658194006,5.01009212335737,Entire home/apt,150,2,14,2017-10-22,1.76,1,6,,,
20735615,Lovely appartment in Amsterdam,19972192,Oriol,,IJburg - Zeeburgereiland,52.35072651552557,5.007453367798805,Entire home/apt,110,2,0,,,1,0,,,
19196033,Family house at water + sunny garden in Amsterdam,134283698,Nanda,,IJburg - Zeeburgereiland,52.35352456192158,4.995411782472815,Entire home/apt,350,2,0,,,1,0,,,
20142036,Spacious family house on the lake in Amsterdam,22223100,Marielle,,IJburg - Zeeburgereiland,52.34888441150299,5.001186593454587,Entire home/apt,195,3,0,,,1,26,,,
5596462,Beautiful familyhouse on best spot,5785727,Roald,,IJburg - Zeeburgereiland,52.35152228345717,4.995497164385875,Entire home/apt,175,2,26,2016-08-15,0.88,1,0,,,
20231350,Clean & Cosy Private Room in IJburg,144152068,Henry,,IJburg - Zeeburgereiland,52.355916532722986,5.00001426418019,Private room,80,1,19,2017-11-19,4.67,1,57,,,
20646407,Wark,144969959,Walter,,IJburg - Zeeburgereiland,52.36214127703038,4.9799906473866615,Private room,65,2,4,2017-09-17,1.18,1,0,,,
6718202,Familiehuis met tuin in ijburg,10657186,Annika,,IJburg - Zeeburgereiland,52.34806680579483,5.011687618810541,Entire home/apt,150,5,5,2017-08-15,0.18,1,8,,,
21443579,Spacious Amsterdam Villa on the waterfront,121535658,Erik,,IJburg - Zeeburgereiland,52.35659259962168,4.989383853668297,Entire home/apt,480,4,0,,,1,15,,,
12924862,"spacious, fine and fresh home",70923699,Konrad,,IJburg - Zeeburgereiland,52.359505137857944,4.990522360027071,Entire home/apt,220,3,2,2017-05-28,0.26,1,362,,,
18233200,Captains Sailing clipper  nearby city centre.,116631993,Marcel,,IJburg - Zeeburgereiland,52.352540473207064,5.006861736825956,Entire home/apt,350,3,10,2017-10-09,1.46,1,341,,,
18800272,Very romantic and authentic houseboat,130872869,Martin,,IJburg - Zeeburgereiland,52.36788938228583,4.960677059051986,Entire home/apt,149,2,2,2017-10-15,0.42,1,0,,,
12360818,Spacious family house on a city island with garden,35798290,Cor,,IJburg - Zeeburgereiland,52.355156055889886,4.989672894673257,Entire home/apt,99,3,4,2017-08-16,0.24,1,187,,,
4306011,Villa on Amsterdam Ijburg,6201677,Yardeen,,IJburg - Zeeburgereiland,52.35484480440181,4.989747436132622,Entire home/apt,200,2,17,2017-08-27,0.45,2,0,,,
13285919,"Nice family house nearby the city, Blijburg Beach",26456854,Suzanne,,IJburg - Zeeburgereiland,52.34955119225204,5.010955329344746,Entire home/apt,165,3,6,2017-08-10,0.36,1,11,,,
21574619,Fully equipped private studio in Wooden Eco Home,4370511,Emilia,,IJburg - Zeeburgereiland,52.35845456822149,4.981864772142119,Private room,100,2,4,2017-11-19,3.33,1,70,,,
6710063,Charming Apt. in Amsterdam IJburg,35128531,Kelvin,,IJburg - Zeeburgereiland,52.34902664120597,5.009444636659397,Private room,75,6,9,2017-07-02,0.30,1,63,,,
20723846,Modern and light private room,10517026,Els,,IJburg - Zeeburgereiland,52.37164668797932,4.968016973134584,Private room,68,4,0,,,1,53,,,
16300163,Spacious appartment with terrace by the water!,10116811,Maaike,,IJburg - Zeeburgereiland,52.34977108052968,5.005508711434363,Entire home/apt,130,2,1,2017-01-02,0.09,1,0,,,
14536691,Cosy room for all your needs in a nice house,82062485,Naveal,,IJburg - Zeeburgereiland,52.34875231548389,5.012078492220672,Private room,36,4,30,2017-11-01,1.91,2,0,,,
3519982,Family apartment near city & beach,17461501,Arjan,,IJburg - Zeeburgereiland,52.35979504433132,4.992020266650832,Entire home/apt,92,4,3,2016-08-04,0.07,1,0,,,
3665553,"Large lakeside house, great views",18586354,Michael,,IJburg - Zeeburgereiland,52.35188978904595,4.995621574544599,Entire home/apt,300,1,0,,,1,0,,,
6241450,Spacious Family Home with garden and parking,8183443,Marco,,IJburg - Zeeburgereiland,52.357820639092,4.994122260898894,Entire home/apt,170,4,2,2016-08-18,0.06,1,0,,,
20690706,Moderne gezinswoning,19426042,Rebecca,,IJburg - Zeeburgereiland,52.349620344647555,5.010176139675104,Entire home/apt,175,2,1,2017-10-23,0.68,1,0,,,
19548304,Family House Amsterdam IJburg,137319556,Dorien,,IJburg - Zeeburgereiland,52.347022585129956,5.0073601317888485,Entire home/apt,150,3,3,2017-08-20,0.74,1,0,,,
10201214,Beautiful Watervilla in Amsterdam,8497487,Michiel,,IJburg - Zeeburgereiland,52.3482540870549,5.00147716255197,Entire home/apt,325,2,23,2017-10-29,1.05,1,349,,,
8959397,Nice place beside Theo vanGogh Park,43717165,I-Han,,IJburg - Zeeburgereiland,52.34961835737333,5.006539514417833,Private room,50,1,0,,,1,0,,,
10760972,Lovely cosy house in Amsterdam!,34330083,Daan,,IJburg - Zeeburgereiland,52.35260375285511,4.999965002562395,Entire home/apt,127,1,19,2017-10-03,0.93,1,185,,,
22045608,Private Luxe Room - 10 mins to city center,149296476,David,,IJburg - Zeeburgereiland,52.37149548814074,4.961588524901046,Private room,100,1,0,,,1,88,,,
11382530,Waterfront designer home with free parking,1915653,Ingrid,,IJburg - Zeeburgereiland,52.35435524060586,4.990785595534855,Entire home/apt,202,4,6,2017-08-20,0.31,1,29,,,
21114603,Loft Amsterdam IJburg,4108748,Niels,,IJburg - Zeeburgereiland,52.36370878352284,4.980844307228276,Entire home/apt,295,3,1,2017-10-28,0.77,1,16,,,
18202628,SUPER  family home + BIG GARDEN!,107745142,Oscar,,IJburg - Zeeburgereiland,52.34724276272116,5.013075005259663,Entire home/apt,149,2,2,2017-08-22,0.27,91,0,,,
4468318,stunning & spacious family home!,11939517,Eva,,IJburg - Zeeburgereiland,52.356336925665,4.991693765895414,Entire home/apt,177,3,10,2017-08-08,0.28,1,94,,,
2207977,"Waterside family villa, freeparking",10463068,Marc & Margriet,,IJburg - Zeeburgereiland,52.3524694153497,4.9928663847698544,Entire home/apt,275,6,0,,,2,0,,,
18362594,Comfortable spacious family house with garden,44919122,Mariette,,IJburg - Zeeburgereiland,52.35499514043706,5.002121264168397,Entire home/apt,279,3,3,2017-08-12,0.56,1,91,,,
11306898,Good beds & a good breakfast!,16865264,Marion,,IJburg - Zeeburgereiland,52.35843744341715,4.990742911069969,Private room,60,2,24,2017-10-01,1.17,1,51,,,
17771877,Modern house in Ijburg,22574714,Valentina,,IJburg - Zeeburgereiland,52.35626113836644,4.991048728426818,Private room,80,1,5,2017-04-20,0.57,1,0,,,
11035643,Houseboat on IJsselmeer in Amsterdam,57268768,Martin,,IJburg - Zeeburgereiland,52.36910899960197,4.958380281149965,Private room,45,4,47,2017-11-05,2.16,1,74,,,
3485635,"Spacious, luxury apartment 2p",5765605,Philippe,,IJburg - Zeeburgereiland,52.34995827865973,5.007141962629014,Entire home/apt,85,5,4,2016-08-27,0.15,1,0,,,
21376883,"Bright, luxurious apt, river view & free parking",49704922,BnB-Beheer,,IJburg - Zeeburgereiland,52.37454997679846,4.968098138651241,Entire home/apt,275,2,0,,,4,0,,,
13512475,Lovely studio 12 min from Amsterdam Centraal,77567778,Maria,,IJburg - Zeeburgereiland,52.37247100621146,4.968240033290517,Entire home/apt,53,1,12,2016-09-01,0.69,1,0,,,
17214755,"Amsterdam City Room 1, 2 or 3 person!!",67702527,Meriam,,IJburg - Zeeburgereiland,52.36338852889008,4.987126023233945,Private room,90,1,12,2017-11-19,1.24,2,89,,,
15739452,Modern apartment with easy access to city center,101700545,Stephanie,,IJburg - Zeeburgereiland,52.35672798006464,4.995661340531799,Entire home/apt,189,4,0,,,1,0,,,
4467898,Beautiful waterfront villa 180m2,23179135,Bart & Manon,,IJburg - Zeeburgereiland,52.3593195302702,4.981401369037616,Entire home/apt,190,3,10,2017-10-24,0.42,2,2,,,
7898987,,17530782,Chas,,IJburg - Zeeburgereiland,52.375412260131135,4.962880699914078,Entire home/apt,150,1,0,,,1,0,,,
4289929,Cozy house with a beautiful garden ,22272559,Dianne,,IJburg - Zeeburgereiland,52.356409477273495,4.994201344906091,Entire home/apt,149,3,8,2017-09-09,0.22,1,17,,,
21991780,Lounge Boat,22879651,Wamme,,IJburg - Zeeburgereiland,52.35275951175875,5.00531401342194,Entire home/apt,495,2,0,,,10,68,,,
8858276,Superior Double Room in Big HouseBoat,39009584,Yara,,IJburg - Zeeburgereiland,52.36301458647908,4.987071671512831,Private room,90,1,1,2016-02-22,0.05,4,167,,,
11625551,Unique lovely design house 130 m2,61581313,Nicolette,,IJburg - Zeeburgereiland,52.35462968164155,4.996078850112044,Entire home/apt,195,2,8,2016-11-13,0.39,1,337,,,
5744181,Modern spacious family house with roof terrace,29611976,Bas,,IJburg - Zeeburgereiland,52.358564029682555,4.987563975240909,Entire home/apt,146,3,6,2017-08-30,0.20,1,0,,,
9808726,Our Watervilla with free parking,50532140,Liesbeth,,IJburg - Zeeburgereiland,52.365263476937955,4.985507713708865,Entire home/apt,135,2,32,2016-08-01,1.38,1,0,,,
18884139,Comfortable family house in Amsterdam,84951025,Gregor,,IJburg - Zeeburgereiland,52.34961207359873,5.010679132586894,Entire home/apt,95,3,2,2017-10-27,0.48,1,155,,,
3255105,"Spacious, beautiful house",262799,Niels,,IJburg - Zeeburgereiland,52.35411030450315,5.001478322562627,Entire home/apt,190,4,18,2017-08-14,0.43,1,0,,,
1157922,Beautiful house right at the water,6345107,Jeroen,,IJburg - Zeeburgereiland,52.35049492007307,5.00171360585676,Entire home/apt,200,7,0,,,1,89,,,
5872804,Nice Apartment with amazing view,9545996,Dominique,,IJburg - Zeeburgereiland,52.35208289385396,5.003262870797949,Entire home/apt,70,5,1,2015-06-12,0.03,1,0,,,
19908268,Beautiful Apartment in Amsterdam Near Downtown,11999657,Jonathan,,IJburg - Zeeburgereiland,52.36157246352083,4.991840735750501,Entire home/apt,200,5,0,,,2,0,,,
957396,"Modern, spacious designer house",4794187,Diederik,,IJburg - Zeeburgereiland,52.35972463127235,4.980592099983795,Entire home/apt,275,3,17,2017-11-18,0.39,1,256,,,
20129488,Nice house with a patio,123916710,Karin,,IJburg - Zeeburgereiland,52.360290606364615,4.990132199245567,Entire home/apt,300,2,4,2017-10-14,0.93,1,28,,,
15891523,Spacious family house (free parking)!,46925447,Jasmijn,,IJburg - Zeeburgereiland,52.353049191704145,5.002541305404188,Entire home/apt,150,3,0,,,1,127,,,
16525207,Luxurious Duplex Apartment,107670201,Eveline,,IJburg - Zeeburgereiland,52.365876863257576,4.986166153772055,Entire home/apt,215,5,0,,,1,0,,,
7480748,Private Studio and spectacular view,39174315,Silvia,,IJburg - Zeeburgereiland,52.37358980677848,4.971061650635987,Private room,70,7,23,2015-12-14,0.83,2,0,,,
11563135,Comfortable family house with garden &free parking,10144440,Tomas,,IJburg - Zeeburgereiland,52.34843484503621,5.003089988587374,Entire home/apt,300,2,20,2017-10-22,1.18,1,273,,,
17835965,"GREAT ON CANAL STUDIO 15MIN CENTER,  FREE PARKING",95422089,Jackie,,IJburg - Zeeburgereiland,52.35538312874953,4.995158432668934,Private room,90,1,32,2017-12-03,4.17,2,152,,,
20160708,Family holiday stay in Amsterdam,107745142,Oscar,,IJburg - Zeeburgereiland,52.35139431051797,5.005130887537175,Entire home/apt,149,2,1,2017-08-30,0.31,91,0,,,
17506160,Spacious family house with garden!!,107745142,Oscar,,IJburg - Zeeburgereiland,52.352714260296196,5.001090551881923,Entire home/apt,149,2,2,2017-08-10,0.50,91,0,,,
696113,Spacious  apartment with a view!,3564543,Daniel,,IJburg - Zeeburgereiland,52.36212809443209,4.974310110236686,Entire home/apt,120,5,20,2017-10-30,0.32,1,161,,,
15670208,Luxurious house on the water with free parking,96803268,Mike En Katina,,IJburg - Zeeburgereiland,52.35879245871674,4.995613229951778,Entire home/apt,149,2,1,2017-06-22,0.18,1,0,,,
10261203,Modern & luxuary family house,7169363,Jacobine,,IJburg - Zeeburgereiland,52.35328029509674,4.992124266440848,Entire home/apt,279,4,15,2017-01-06,0.67,1,61,,,
19994662,WARM & COZY Family Home with Christmas Tree!,1000670,Robert & Magda,,IJburg - Zeeburgereiland,52.3471105501338,5.011399917278617,Entire home/apt,200,3,0,,,1,0,,,
20323461,Industrial Style Apartment in Amsterdam,5112141,Mauricio,,IJburg - Zeeburgereiland,52.35665475097862,4.998439663106249,Private room,90,1,4,2017-09-24,1.04,1,0,,,
17637180,Family house in Amsterdam 15 min from center,18163774,Erik & Sandra,,IJburg - Zeeburgereiland,52.34780524383626,5.003889171177611,Entire home/apt,125,3,3,2017-08-17,0.34,1,0,,,
